codigo_ibge_origin,latitude_origin,longitude_origin,codigo_uf_origin,codigo_ibge_destination,latitude_destination,longitude_destination,codigo_uf_destination
5005400,-216.105,-551.678,50,2407807,-607.063,-353.253,24
1504307,-778.899,-47.452,15,5213509,-132.552,-468.928,52
2307650,-386.699,-386.259,23,3142809,-18.869,-48.881,31
2920502,-134.355,-404.323,29,2804201,-100.256,-375.616,28
2704500,-900.744,-352.267,27,2206605,-975.364,-453.037,22
2920601,-12.776,-389.175,29,3531209,-226.817,-46.681,35
2609204,-879.062,-358.266,26,4312377,-286.805,-507.834,43
2106359,-462.806,-454.531,21,3531308,-212.655,-484.971,35
2307700,-389.143,-386.829,23,3531407,-20.768,-497.184,35
2106375,-224.078,-458.507,21,3142908,-151.514,-428.718,31
1504406,-714.702,-477.034,15,3531506,-209.065,-486.387,35
3528858,-212.587,-49.13,35,3143005,-213.271,-463.635,31
4311791,-295.457,-515.573,43,4312385,-291.607,-516.333,43
3203320,-210.398,-408.384,32,4211058,-272.239,-509.808,42
4311809,-284.498,-521.986,43,3143104,-187.302,-474.912,31
2920700,-141.035,-390.137,29,4211108,-26.461,-502.327,42
2704609,-923.045,-373.524,27,3531605,-212.981,-515.679,35
4210506,-267.665,-531.737,42,2407906,-643.698,-357.831,24
3139706,-195.076,-446.779,31,1713601,-107.611,-481.114,17
2509057,-676.535,-350.087,25,3143153,-168.691,-412.473,31
5105580,-110.463,-544.377,51,2509602,-720.402,-385.838,25
4311908,-274.676,-519.095,43,3531803,-22.945,-473.122,35
2407302,-62.846,-381.642,24,1101401,-102.458,-63.29,11
2920809,-130.064,-405.295,29,2921500,-104.374,-393.321,29
2307809,-31.285,-401.582,23,3143203,-211.873,-469.753,31
2205953,-744.169,-406.602,22,1713700,-100.075,-489.941,17
2206001,-711.565,-438.926,22,3143401,-224.335,-46.573,31
4114609,-24.557,-540.571,41,2509701,-788.363,-371.184,25
2704708,-970.971,-358.967,27,3531704,-229.544,-458.407,35
3203346,-204.159,-40.67,32,2705408,-960.357,-372.505,27
1200351,-893.898,-727.997,12,4312401,-296.824,-514.679,43
4210555,-268.024,-526.264,42,2107001,-583.067,-470.673,21
2509107,-705.942,-35.318,25,3143302,-167.282,-438.578,31
3139904,-223.044,-453.773,31,5213707,-160.059,-513.979,52
4114708,-236.158,-532.053,41,3143450,-151.702,-424.941,31
4114807,-234.843,-517.928,41,5213756,-174.439,-511.728,52
3140001,-203.765,-43.414,31,5213772,-133.485,-486.853,52
4311981,-30.353,-515.803,43,2308708,-509.736,-383.702,23
4312005,-273.568,-521.467,43,3143500,-185.998,-453.584,31
1712504,-979.377,-496.553,17,2308807,-346.311,-406.776,23
3528908,-217.959,-511.824,35,2614303,-761.931,-39.546,26
2704807,-958.353,-363.045,27,4116109,-240.509,-530.102,41
3302700,-229.354,-428.246,33,2609402,-810.871,-350.835,26
3140100,-185.079,-420.822,31,4312427,-286.968,-526.999,43
3203353,-194.114,-405.456,32,2921609,-115.569,-432.766,29
4114906,-237.425,-513.137,41,4116208,-254.744,-488.345,41
4115002,-227.336,-530.402,41,5213806,-177.334,-491.059,52
3529005,-222.171,-499.501,35,2308906,-323.426,-401.233,23
4115101,-240.089,-531.432,41,4312443,-293.578,-499.328,43
4115200,-234.205,-519.333,41,3531902,-207.288,-480.581,35
3529104,-204.389,-508.254,35,5213855,-153.184,-500.553,52
3140159,-200.582,-441.883,31,2206654,-971.891,-439.072,22
4115309,-26.355,-525.532,41,4211207,-286.511,-492.169,42
4115358,-24.42,-538.286,41,3143609,-185.356,-44.601,31
3140209,-216.979,-429.546,31,2921708,-115.488,-411.565,29
1504422,-136.002,-483.421,15,2206670,-373.337,-423.024,22
2509156,-682.748,-383.528,25,3143708,-192.236,-433.795,31
3140308,-197.096,-427.327,31,4211256,-288.006,-497.214,42
4115408,-261.472,-530.267,41,4312450,-315.887,-526.261,43
3140407,-22.447,-451.645,31,4312476,-295.379,-510.811,43
4312054,-293.311,-520.973,43,2107100,-285.379,-440.357,21
4115457,-25.112,-522.497,41,2921807,-150.225,-423.727,29
3140506,-193.306,-452.434,31,3532009,-228.811,-467.896,35
2307908,-32.252,-406.896,23,5213905,-16.124,-502.136,52
3529203,-221.462,-511.709,35,2408003,-518.374,-373.474,24
2407401,-608.279,-37.908,24,4312500,-311.054,-509.167,43
3140530,-202.546,-418.786,31,3532058,-215.103,-481.538,35
2804003,-107.308,-370.856,28,5214002,-147.457,-505.713,52
4115507,-237.058,-516.404,41,1504901,-153.936,-492.224,15
5212907,-17.983,-486.415,52,1400308,243.998,-609.096,14
2920908,-155.542,-393.016,29,2309003,-390.271,-407.452,23
2308005,-352.364,-403.423,23,2921906,-130.053,-413.703,29
2206050,-747.469,-411.103,22,4312609,-29.163,-518.714,43
2509206,-718.995,-357.848,25,2922003,-180.754,-395.565,29
4210605,-266.109,-490.054,42,3203601,-180.965,-40.52,32
4312104,-295.649,-544.641,43,4312617,-283.132,-511.836,43
2921005,-125.307,-383.009,29,4312625,-283.253,-517.697,43
2705002,-911.824,-377.323,27,2509800,-702.525,-35.46,25
2106409,-362.035,-431.112,21,2309102,-430.294,-389.951,23
3140555,-156.869,-407.366,31,2922052,-119.648,-416.374,29
3529302,-216.025,-48.364,35,2922102,-118.541,-404.714,29
2509305,-659.673,-350.531,25,5005681,-239.355,-54.281,50
1712702,-105.464,-464.168,17,5214051,-137.729,-502.814,52
4115606,-252.496,-539.935,41,3143807,-226.092,-46.362,31
3140605,-184.699,-430.579,31,4116307,-231.487,-517.737,41
3140704,-199.794,-444.318,31,2922201,-130.092,-391.092,29
3171501,-18.59,-419.166,31,3203700,-204.652,-414.156,32
3140803,-21.869,-433.135,31,2922250,-12.065,-435.497,29
3140852,-148.563,-439.146,31,3203809,-209.509,-41.346,32
2206100,-371.492,-425.507,22,3143906,-21.13,-423.693,31
2921054,-139.109,-428.439,29,2804300,-104.271,-369.588,28
2106508,-309.849,-45.035,21,2705507,-930.682,-359.428,27
2509339,-712.486,-357.669,25,2206696,-3.319,-42.094,22
4115705,-258.237,-48.549,41,1713957,-714.669,-486.091,17
3140902,-202.873,-423.401,31,2922300,-126.329,-389.921,29
4312138,-28.28,-521.932,43,3532108,-209.908,-512.774,35
2509370,-654.018,-377.279,25,2922409,-132.284,-395.044,29
4312153,-295.285,-521.278,43,3144003,-198.121,-414.407,31
4312179,-28.252,-546.159,43,5214101,-137.303,-492.745,52
4115739,-246.995,-521.454,41,3144102,-213.692,-465.213,31
3141009,-153.944,-42.86,31,3144201,-184.544,-422.481,31
2106607,-551.359,-432.018,21,3532157,-226.156,-51.24,35
2106631,-36.244,-445.468,21,3144300,-178.481,-403.533,31
4210704,-264.709,-511.501,42,4312658,-284.548,-528.182,43
3141108,-195.543,-440.868,31,3144359,-192.291,-423.312,31
5212956,-154.342,-507.456,52,3532207,-224.057,-515.274,35
2705101,-915.437,-355.243,27,2408102,-579.357,-351.986,24
5105606,-101.821,-549.467,51,3144375,-165.021,-464.874,31
2509396,-726.188,-37.351,25,3144409,-221.158,-455.123,31
3141207,-192.179,-459.664,31,1714203,-117.034,-477.223,17
3529401,-236.677,-464.613,35,3303104,-21.039,-419.697,33
4115754,-238.988,-512.277,41,3532306,-233.707,-454.468,35
1302900,-339.289,-577.067,13,2509909,-763.514,-355.586,25
5213004,-179.719,-503.388,52,4211306,-268.943,-486.546,42
1712801,-595.169,-475.125,17,5005707,-230.618,-541.995,50
2308104,-738.597,-387.708,23,2922508,-130.235,-390.108,29
2407500,-552.181,-352.631,24,1714302,-637.496,-476.643,17
4312203,-276.325,-51.802,43,2609501,-774.149,-352.193,26
1600402,-11.336,-512.891,16,2206704,-697.023,-426.773,22
3141306,-199.865,-462.181,31,3532405,-231.747,-463.983,35
2921104,-173.707,-402.238,29,3144508,-212.168,-446.138,31
4115804,-252.977,-540.943,41,2510006,-69.114,-38.322,25
1504455,-344.637,-528.875,15,2206720,-535.128,-428.153,22
3141405,-162.245,-414.728,31,5214408,-165.808,-498.817,52
4210803,-288.244,-496.378,42,2804409,-103.215,-36.585,28
1504505,-18.032,-507.149,15,3144607,-212.324,-45.235,31
3302809,-225.245,-437.312,33,5214507,-164.047,-492.227,52
3141504,-186.631,-414.052,31,3532504,-20.843,-496.358,35
3529500,-211.757,-495.791,35,1303007,-220.793,-567.112,13
4115853,-244.538,-541.618,41,3532603,-206.945,-500.436,35
3141603,-211.976,-433.337,31,4312674,-285.298,-524.676,43
3529609,-203.579,-501.811,35,2922607,-13.604,-391.091,29
2308203,-353.974,-404.531,23,3303203,-228.057,-434.233,33
3529658,-199.684,-506.326,35,2107209,-346.788,-439.134,21
3302858,-228.028,-434.601,33,3144656,-153.148,-417.564,31
3141702,-19.224,-426.079,31,5005806,-211.419,-558.296,50
2705200,-939.384,-358.392,27,3532702,-209.114,-497.833,35
2407609,-607.194,-375.158,24,5214606,-144.662,-484.599,52
2206209,-416.857,-428.963,22,2408201,-609.329,-351.991,24
2921203,-114.299,-406.031,29,3303302,-228.832,-431.034,33
2206308,-568.077,-427.436,22,5105903,-147.192,-563.284,51
3302908,-224.572,-434.803,33,4312708,-273.689,-527.756,43
3529708,-201.796,-48.031,35,2922656,-108.192,-394.297,29
2308302,-729.749,-389.378,23,1400407,3.8853,-596.204,14
2921302,-128.646,-398.611,29,5106000,-14.454,-567.945,51
2106672,-357.443,-426.131,21,2804458,-103.944,-374.517,28
2308351,-567.252,-391.875,23,2804508,-102.158,-374.211,28
2206357,-468.295,-414.173,22,2804607,-104.854,-371.963,28
5213053,-150.515,-481.611,52,4116406,-229.129,-517.978,41
3203403,-210.628,-413.615,32,2804706,-100.772,-370.615,28
5213087,-135.304,-482.206,52,2206753,-463.019,-42.173,22
2705309,-931.236,-368.696,27,5106109,-15.772,-563.432,51
4312252,-301.346,-520.423,43,2804805,-108.468,-371.231,28
3141801,-172.156,-425.884,31,2206803,-397.574,-426.184,22
3141900,-216.797,-446.051,31,3532801,-210.156,-494.986,35
5213103,-175.654,-525.537,52,4116505,-231.763,-526.032,41
3529807,-22.412,-48.451,35,4312757,-286.822,-521.631,43
1101203,-11.196,-615.174,11,5006002,-214.657,-543.825,50
3530003,-199.789,-50.139,35,5214705,-150.206,-498.953,52
3142007,-16.256,-441.602,31,4116604,-233.308,-507.168,41
3529906,-242.766,-474.625,35,5006200,-22.238,-533.437,50
3303005,-214.148,-421.938,33,4312807,-286.537,-517.458,43
1713205,-956.556,-48.393,17,4116703,-245.289,-532.575,41
2106706,-637.454,-443.683,21,5214804,-180.597,-482.552,52
4115903,-23.255,-527.761,41,5106158,-984.977,-578.139,51
3142106,-208.899,-423.458,31,4312906,-287.291,-517.072,43
4312302,-27.497,-536.891,43,3144672,-184.925,-411.107,31
3142205,-212.021,-426.122,31,4312955,-279.926,-529.784,43
2308377,-356.867,-399.663,23,5106208,-149.612,-549.685,51
5005608,-202.355,-563.746,50,1100148,-117.247,-623.127,11
2106755,-356.313,-445.814,21,4313003,-292.182,-520.319,43
2609303,-812.113,-387.388,26,3532827,-241.224,-489.022,35
3530102,-211.313,-511.035,35,2922706,-147.912,-401.458,29
2921401,-10.961,-40.574,29,5106216,-10.558,-55.953,51
1713304,-952.907,-485.922,17,3532843,-203.836,-509.483,35
2921450,-142.385,-407.718,29,4313011,-276.137,-541.074,43
1101302,-11.029,-626.696,11,4116802,-246.723,-525.661,41
3530201,-222.904,-519.084,35,3532868,-207.615,-503.477,35
4116000,-229.657,-514.846,41,2107258,-712.263,-462.607,21
3530300,-208.169,-495.206,35,5214838,-140.957,-50.33,52
5105622,-156.759,-580.951,51,2408300,-647.511,-354.286,24
3530409,-206.179,-494.617,35,3144706,-197.577,-430.333,31
3142254,-147.348,-444.092,31,4211405,-268.982,-529.066,42
4210852,-27.197,-500.786,42,4116901,-23.182,-522.031,41
2106805,-207.094,-447.787,21,1504950,-226.693,-469.731,15
4116059,-250.919,-542.477,41,4116950,-259.004,-532.618,41
2308401,-723.522,-39.143,23,4313037,-294.066,-548.293,43
1504604,-25.831,-495.042,15,3532900,-217.765,-485.705,35
3530508,-214.647,-470.024,35,4117008,-234.324,-505.665,41
4210902,-267.729,-53.04,42,2922730,-116.031,-396.302,29
3142304,-203.399,-440.509,31,2510105,-645.056,-362.057,25
3142403,-198.387,-454.127,31,3303401,-222.932,-425.377,33
2509404,-728.517,-354.832,25,5214861,-15.145,-495.737,52
3530607,-235.208,-461.854,35,3533007,-205.321,-493.123,35
3530706,-223.675,-469.428,35,5108808,-10.312,-554.061,51
3530805,-224.332,-469.532,35,3533106,-21.332,-516.447,35
5213400,-165.434,-50.739,52,4313060,-295.808,-509.051,43
2804102,-105.769,-373.512,28,2922755,-13.812,-396.182,29
1504703,-188.993,-487.668,15,3303500,-227.556,-434.603,33
1504752,-26.822,-546.425,15,5214879,-142.868,-493.872,52
2308500,-573.844,-39.63,23,3533205,-211.026,-514.905,35
3530904,-229.285,-47.559,35,2107308,-673.047,-440.471,21
2106904,-348.125,-452.496,21,1504976,-491.622,-490.822,15
3531001,-208.509,-500.975,35,4211454,-269.428,-528.141,42
4211009,-271.008,-534.032,42,2922805,-130.241,-400.653,29
3531100,-240.809,-466.265,35,5106182,-144.727,-596.001,51
3142502,-183.245,-44.118,31,4117057,-253.054,-525.447,41
2206407,-5.562,-426.075,22,3144805,-199.758,-438.509,31
2206506,-699.275,-41.026,22,4117107,-227.639,-529.868,41
3142601,-217.579,-455.391,31,3533304,-20.856,-502.617,35
2308609,-479.102,-400.646,23,1100338,-104.077,-653.346,11
2509503,-708.848,-359.592,25,5108857,-143.568,-569.696,51
3142700,-144.197,-443.719,31,5108907,-130.136,-570.908,51
3203502,-181.303,-403.668,32,3144904,-184.417,-414.984,31
2407708,-648.522,-352.842,24,5108956,-999.998,-575.261,51
4312351,-286.462,-520.767,43,5106224,-138.374,-560.743,51
1504802,-199.768,-540.724,15,5106174,-139.486,-518.002,51
2407807,-607.063,-353.253,24,3533403,-227.832,-472.941,35
5213509,-132.552,-468.928,52,4117206,-234.703,-530.898,41
3142809,-18.869,-48.881,31,5106232,-147.889,-572.886,51
2804201,-100.256,-375.616,28,1714880,-763.171,-484.252,17
2206605,-975.364,-453.037,22,2309201,-708.415,-396.713,23
3531209,-226.817,-46.681,35,2510204,-747.232,-380.382,25
4312377,-286.805,-507.834,43,2107357,-284.227,-456.953,21
3531308,-212.655,-484.971,35,1303106,-390.037,-59.094,13
3531407,-20.768,-497.184,35,4313086,-290.275,-513.098,43
3142908,-151.514,-428.718,31,4313102,-29.471,-534.689,43
3531506,-209.065,-486.387,35,2510303,-667.122,-36.422,25
3143005,-213.271,-463.635,31,4313201,-293.741,-511.136,43
4312385,-291.607,-516.333,43,3145000,-191.461,-476.779,31
4211058,-272.239,-509.808,42,3145059,-157.993,-432.941,31
3143104,-187.302,-474.912,31,4313300,-287.799,-516.113,43
4211108,-26.461,-502.327,42,4117255,-256.309,-533.469,41
3531605,-212.981,-515.679,35,4313334,-280.667,-536.992,43
2407906,-643.698,-357.831,24,2922854,-12.815,-410.748,29
1713601,-107.611,-481.114,17,3145109,-211.286,-464.157,31
3143153,-168.691,-412.473,31,5214903,-137.388,-468.734,52
2509602,-720.402,-385.838,25,4313359,-289.882,-514.095,43
3531803,-22.945,-473.122,35,1715002,-105.651,-489.125,17
1101401,-102.458,-63.29,11,2309300,-470.581,-405.621,23
2921500,-104.374,-393.321,29,4117214,-235.865,-507.598,41
3143203,-211.873,-469.753,31,5106190,-108.651,-551.872,51
1713700,-100.075,-489.941,17,4313375,-298.525,-512.837,43
3143401,-224.335,-46.573,31,2207959,-809.707,-420.471,22
2509701,-788.363,-371.184,25,4117222,-244.693,-539.552,41
3531704,-229.544,-458.407,35,3145208,-198.713,-449.847,31
2705408,-960.357,-372.505,27,2922904,-112.329,-384.871,29
4312401,-296.824,-514.679,43,4117271,-24.438,-519.454,41
2107001,-583.067,-470.673,21,1505007,-120.874,-473.921,15
3143302,-167.282,-438.578,31,4211504,-27.278,-489.298,42
5213707,-160.059,-513.979,52,5106240,-129.834,-552.556,51
3143450,-151.702,-424.941,31,3136603,-196.876,-43.583,31
5213756,-174.439,-511.728,52,1101435,-109.068,-625.564,11
5213772,-133.485,-486.853,52,3203908,-18.715,-404.053,32
2308708,-509.736,-383.702,23,4211603,-286.338,-495.055,42
3143500,-185.998,-453.584,31,5215009,-163.695,-493.168,52
2308807,-346.311,-406.776,23,2923001,-178.926,-393.743,29
2614303,-761.931,-39.546,26,5106257,-146.771,-523.502,51
4116109,-240.509,-530.102,41,3533254,-209.893,-489.141,35
2609402,-810.871,-350.835,26,1715101,-997.063,-476.785,17
4312427,-286.968,-526.999,43,1303205,-263.637,-609.434,13
2921609,-115.569,-432.766,29,1715150,-129.217,-465.713,17
4116208,-254.744,-488.345,41,1303304,-512.593,-603.732,13
5213806,-177.334,-491.059,52,4313490,-279.077,-531.103,43
2308906,-323.426,-401.233,23,5215207,-160.313,-507.113,52
4312443,-293.578,-499.328,43,4313391,-297.338,-529.489,43
3531902,-207.288,-480.581,35,3145307,-174.654,-418.826,31
5213855,-153.184,-500.553,52,5215231,-160.592,-480.417,52
2206654,-971.891,-439.072,22,4313409,-296.875,-511.328,43
4211207,-286.511,-492.169,42,4211652,-264.442,-528.281,42
3143609,-185.356,-44.601,31,3533502,-214.651,-492.234,35
2921708,-115.488,-411.565,29,2923035,-128.083,-421.682,29
2206670,-373.337,-423.024,22,5106273,-114.089,-573.488,51
3143708,-192.236,-433.795,31,1100502,-116.961,-619.951,11
4211256,-288.006,-497.214,42,5006259,-226.693,-538.601,50
4312450,-315.887,-526.261,43,4117297,-237.631,-515.079,41
4312476,-295.379,-510.811,43,1715259,-11.826,-466.325,17
2107100,-285.379,-440.357,21,2705606,-894.191,-35.664,27
2921807,-150.225,-423.727,29,4313425,-275.765,-545.036,43
3532009,-228.811,-467.896,35,5106265,-995.616,-552.029,51
5213905,-16.124,-502.136,52,2309409,-552.552,-407.713,23
2408003,-518.374,-373.474,24,3145356,-174.089,-412.194,31
4312500,-311.054,-509.167,43,2206902,-644.901,-419.261,22
3532058,-215.103,-481.538,35,5215256,-132.424,-49.506,52
5214002,-147.457,-505.713,52,1505031,-714.347,-553.786,15
1504901,-153.936,-492.224,15,1505064,-424.749,-499.499,15
1400308,243.998,-609.096,14,2206951,-528.749,-419.325,22
2309003,-390.271,-407.452,23,5106315,-122.875,-509.686,51
2921906,-130.053,-413.703,29,5106281,-149.054,-530.194,51
4312609,-29.163,-518.714,43,4313441,-275.649,-531.837,43
2922003,-180.754,-395.565,29,2923050,-103.182,-384.014,29
3203601,-180.965,-40.52,32,4313466,-27.749,-530.639,43
4312617,-283.132,-511.836,43,3145372,-160.162,-424.044,31
4312625,-283.253,-517.697,43,3533601,-207.296,-477.429,35
2509800,-702.525,-35.46,25,1505106,-190.107,-555.208,15
2309102,-430.294,-389.951,23,2309458,-448.523,-385.933,23
2922052,-119.648,-416.374,29,3533700,-22.438,-49.922,35
2922102,-118.541,-404.714,29,2207009,-701.915,-421.283,22
5005681,-239.355,-54.281,50,1505205,-200.358,-498.628,15
5214051,-137.729,-502.814,52,1600501,384.074,-518.331,16
3143807,-226.092,-46.362,31,3145406,-218.598,-439.356,31
4116307,-231.487,-517.737,41,3533809,-229.435,-493.419,35
2922201,-130.092,-391.092,29,2510402,-722.118,-377.406,25
3203700,-204.652,-414.156,32,2107407,-413.417,-451.163,21
2922250,-12.065,-435.497,29,2705705,-953.686,-372.971,27
3203809,-209.509,-41.346,32,2705804,-950.357,-378.301,27
3143906,-21.13,-423.693,31,2207108,-584.125,-425.594,22
2804300,-104.271,-369.588,28,2705903,-100.572,-368.101,27
2705507,-930.682,-359.428,27,2408409,-59.486,-377.047,24
2206696,-3.319,-42.094,22,3145455,-173.982,-435.719,31
1713957,-714.669,-486.091,17,3533908,-207.366,-489.106,35
2922300,-126.329,-389.921,29,3145505,-220.685,-452.657,31
3532108,-209.908,-512.774,35,2609600,-801.017,-348.545,26
2922409,-132.284,-395.044,29,2107456,-299.295,-449.897,21
3144003,-198.121,-414.407,31,2923100,-113.497,-383.379,29
5214101,-137.303,-492.745,52,2510501,-698.434,-36.241,25
3144102,-213.692,-465.213,31,3145604,-206.982,-44.829,31
3144201,-184.544,-422.481,31,1715507,-10.707,-489.086,17
3532157,-226.156,-51.24,35,2923209,-123.132,-428.969,29
3144300,-178.481,-403.533,31,3145703,-213.401,-434.499,31
4312658,-284.548,-528.182,43,2706000,-951.954,-371.954,27
3144359,-192.291,-423.312,31,3145802,-197.276,-448.058,31
3532207,-224.057,-515.274,35,3534005,-206.042,-492.929,35
2408102,-579.357,-351.986,24,3145851,-204.298,-427.977,31
3144375,-165.021,-464.874,31,3534104,-221.549,-500.971,35
3144409,-221.158,-455.123,31,3534203,-201.861,-493.464,35
1714203,-117.034,-477.223,17,1505304,-175.989,-558.579,15
3303104,-21.039,-419.697,33,3145877,-205.142,-421.991,31
3532306,-233.707,-454.468,35,5215306,-170.334,-482.964,52
2509909,-763.514,-355.586,25,3534302,-207.169,-478.852,35
4211306,-268.943,-486.546,42,4211702,-283.487,-492.986,42
5005707,-230.618,-541.995,50,2609709,-774.553,-355.956,26
2922508,-130.235,-390.108,29,2609808,-861.026,-396.026,26
1714302,-637.496,-476.643,17,2309508,-625.182,-389.053,23
2609501,-774.149,-352.193,26,4117305,-242.058,-509.185,41
2206704,-697.023,-426.773,22,3534401,-235.324,-467.916,35
3532405,-231.747,-463.983,35,3534500,-223.149,-502.811,35
3144508,-212.168,-446.138,31,4313508,-298.881,-502.667,43
2510006,-69.114,-38.322,25,3534609,-217.968,-508.793,35
2206720,-535.128,-428.153,22,4211751,-274.789,-501.231,42
5214408,-165.808,-498.817,52,1505403,-154.168,-471.126,15
2804409,-103.215,-36.585,28,2923308,-120.175,-386.166,29
3144607,-212.324,-45.235,31,2609907,-787.918,-40.08,26
5214507,-164.047,-492.227,52,1505437,-67.529,-510.858,15
3532504,-20.843,-496.358,35,3534708,-229.797,-498.697,35
1303007,-220.793,-567.112,13,4117404,-234.053,-521.964,41
3532603,-206.945,-500.436,35,4211801,-273.379,-516.194,42
4312674,-285.298,-524.676,43,3145901,-205.263,-436.962,31
